"","xmin","ymin","xmax","ymax","conf","class","img","fold","trap"
"6464",2080.87255859375,1587.38610839844,2332.65829467773,1690.73767089844,0.935639917850494,"Nematocera","AI10A04-A",1,"AI10A04"
"7405",3878.89352416992,2839.15267944336,3963.03353881836,2913.71955871582,0.934329271316528,"Nematocera","AI10A04-A",1,"AI10A04"
"8395",1107.96600341797,1661.91410827637,1232.2262878418,1786.06373596191,0.928698778152466,"Nematocera","AI10A04-A",1,"AI10A04"
"10360",3828.95629882812,1019.27857971191,4062.326171875,1197.18188476562,0.922280430793762,"Nematocera","AI10A04-A",1,"AI10A04"
"11451",3318.8974609375,2877.42700195312,3560.2958984375,3038.16650390625,0.936709702014923,"Nematocera","AI10A04-A",2,"AI10A04"
"12340",3825.49291992188,3183.2578125,4239.39453125,3405.27954101562,0.927704870700836,"Nematocera","AI10A04-A",2,"AI10A04"
"13345",329.54541015625,1183.76184082031,842.25244140625,1580.69036865234,0.927656829357147,"Nematocera","AI10A04-A",2,"AI10A04"
"14299",1033.26879882812,1654.73010253906,1286.61474609375,1845.84826660156,0.923694968223572,"Nematocera","AI10A04-A",2,"AI10A04"
"16266",3601.45218968391,2535.16108703613,3661.44635772705,2584.10258483887,0.904634535312653,"Nematocera","AI10A04-A",2,"AI10A04"
"17260",4012.20947265625,3212.06951904297,4366.9150390625,3345.76318359375,0.899642050266266,"Nematocera","AI10A04-A",2,"AI10A04"
"18246",3283.70092773438,222.751480102539,3571.89428710938,490.08740234375,0.896481812000275,"Nematocera","AI10A04-A",2,"AI10A04"
"21246",3904.7839050293,3002.88312911987,3940.3525390625,3048.21087646484,0.870200753211975,"Nematocera","AI10A04-A",2,"AI10A04"
"22206",2528.67333984375,1821.04382324219,2722.54614257812,1946.87817382812,0.862288594245911,"Nematocera","AI10A04-A",2,"AI10A04"
"23180",3857.72509765625,920.002868652344,4072.67358398438,1168.19677734375,0.855401337146759,"Nematocera","AI10A04-A",2,"AI10A04"
"24170",2643.8385925293,3204.94189453125,2707.80996704102,3307.61489868164,0.852116823196411,"Nematocera","AI10A04-A",2,"AI10A04"
"25165",2202.8935546875,1570.6474609375,2388.1923828125,1705.94616699219,0.847944974899292,"Nematocera","AI10A04-A",2,"AI10A04"
"26153",3364.60107421875,1510.73425292969,3682.46362304688,1805.04138183594,0.950156629085541,"Nematocera","AI10A04-A",3,"AI10A04"
"27145",3485.74453735352,1547.9421081543,3569.21936035156,1611.23919296265,0.94462263584137,"Nematocera","AI10A04-A",4,"AI10A04"
"28142",2208.86517333984,1588.98669433594,2287.88299560547,1656.96142578125,0.940893054008484,"Nematocera","AI10A04-A",4,"AI10A04"
"29136",3432.54071044922,350.868591308594,3516.88586425781,416.994525909424,0.937833666801453,"Nematocera","AI10A04-A",4,"AI10A04"
"30127",2400,2224.20008850098,2500.65548706055,2356.36645507812,0.934583783149719,"Nematocera","AI10A04-A",4,"AI10A04"
"31179",786.558807373047,1462.92175292969,838.262855529785,1537.20129394531,0.930784940719604,"Nematocera","AI10A04-A",4,"AI10A04"
"32156",4080.30567169189,3187.45251464844,4193.7442779541,3321.71737670898,0.929514408111572,"Nematocera","AI10A04-A",4,"AI10A04"
"33146",3868.75115966797,2867.74655151367,3995.06753540039,2926.828125,0.928245961666107,"Nematocera","AI10A04-A",4,"AI10A04"
"34129",2820.04345703125,2577.01942443848,2900,2731.0927734375,0.911293208599091,"Nematocera","AI10A04-A",4,"AI10A04"
"35122",2651.70402526855,3262.73208618164,2729.03207397461,3299.53945922852,0.909012079238892,"Nematocera","AI10A04-A",4,"AI10A04"
"36107",3449.6658782959,2889.08695220947,3554.01892089844,3067.64697265625,0.908005595207214,"Nematocera","AI10A04-A",4,"AI10A04"
"37106",3925.66723632812,1051.55444335938,4049.02239990234,1152.75262451172,0.903925538063049,"Nematocera","AI10A04-A",4,"AI10A04"
"3896",2981.1495513916,2482.33441925049,3037.27604675293,2528.0648651123,0.901832222938538,"Nematocera","AI10A04-A",4,"AI10A04"
"3989",3601.04666137695,2527.26035308838,3699.7326965332,2674.2438659668,0.89948308467865,"Nematocera","AI10A04-A",4,"AI10A04"
"4094",1151.34811401367,1719.85202026367,1196.99478149414,1784.33184814453,0.89830881357193,"Nematocera","AI10A04-A",4,"AI10A04"
"42138",3918.09619140625,3154.4186706543,4177.31182861328,3326.70141601562,0.93869823217392,"Nematocera","AI10A04-A",5,"AI10A04"
"44116",3896.91448974609,2999.7522277832,3938.70834350586,3094.90731811523,0.925336539745331,"Nematocera","AI10A04-A",5,"AI10A04"
"4596",3461.6455078125,2863.21069335938,3580.32641601562,3015.57719421387,0.918942213058472,"Nematocera","AI10A04-A",5,"AI10A04"
"4983",3455.15869140625,1008.35900878906,3721.10131835938,1223.60021972656,0.89814817905426,"Nematocera","AI10A04-A",5,"AI10A04"
"52139",3924.61157226562,923.805236816406,4455.3056640625,1185.18594360352,0.895914733409882,"Nematocera","AI10A04-A",5,"AI10A04"
"53123",3534.01718139648,500.61848449707,3663.52954101562,633.258239746094,0.895268738269806,"Nematocera","AI10A04-A",5,"AI10A04"
"54104",796.6181640625,1391.68646240234,860.785270690918,1538.40219116211,0.887533187866211,"Nematocera","AI10A04-A",5,"AI10A04"
"11452",2282.29653930664,2647.41802978516,2335.53817749023,2710.4684753418,0.958909451961517,"Nematocera","AI10A04-B",1,"AI10A04"
"21063",3633.95767211914,2661.89736938477,3703.24011993408,2835.38571166992,0.951504230499268,"Nematocera","AI10A04-B",1,"AI10A04"
"3803",3170.90966796875,1308.07763671875,3258.41284179688,1398.20593261719,0.945394694805145,"Nematocera","AI10A04-B",1,"AI10A04"
"5507",3982.18148803711,519.60587310791,4037.8071975708,654.457763671875,0.941310286521912,"Nematocera","AI10A04-B",1,"AI10A04"
"6465",4022.50146484375,1367.01000976562,4167.0537109375,1781.93371582031,0.940567016601562,"Nematocera","AI10A04-B",1,"AI10A04"
"7406",2115.20567321777,2667.83682250977,2160.17890930176,2735.20297241211,0.939409792423248,"Nematocera","AI10A04-B",1,"AI10A04"
"8396",3274.95914459229,466.967185974121,3332.7300567627,579.89599609375,0.933872222900391,"Nematocera","AI10A04-B",1,"AI10A04"
"9382",2217.32583618164,2747.60641479492,2286.1100769043,2812.19802379608,0.931719064712524,"Nematocera","AI10A04-B",1,"AI10A04"
"10361",914.346122741699,750.439025878906,966.803863525391,782.831329345703,0.925964295864105,"Nematocera","AI10A04-B",1,"AI10A04"
"12341",4043.9609375,1524.54370117188,4264.30224609375,1655.88906860352,0.945730626583099,"Nematocera","AI10A04-B",2,"AI10A04"
"14300",3174.45458984375,1225.28454589844,3275.04370117188,1394.74743652344,0.943616151809692,"Nematocera","AI10A04-B",2,"AI10A04"
"15288",2082.21850585938,1480.93786621094,2263.57739257812,1594.40734863281,0.935368180274963,"Nematocera","AI10A04-B",2,"AI10A04"
"17261",1995.06970214844,2647.32397460938,2207.67700195312,2784.91333007812,0.931504607200623,"Nematocera","AI10A04-B",2,"AI10A04"
"18247",3283.61206054688,1747.77990722656,3563.9775390625,1985.4248046875,0.926523864269257,"Nematocera","AI10A04-B",2,"AI10A04"
"20225",3234.17065429688,1282.51782226562,3389.927734375,1382.10534667969,0.921816825866699,"Nematocera","AI10A04-B",2,"AI10A04"
"21247",2906.36206054688,806.654418945312,3061.69604492188,969.487426757812,0.917502999305725,"Nematocera","AI10A04-B",2,"AI10A04"
"22207",1108.03918457031,779.746704101562,1399.13732910156,1104.58959960938,0.91225528717041,"Nematocera","AI10A04-B",2,"AI10A04"
"25166",505.797790527344,2754.8544921875,698.700805664062,2863.54443359375,0.89194393157959,"Nematocera","AI10A04-B",2,"AI10A04"
"27146",2857.31030273438,801.452514648438,3133.88418579102,919.589721679688,0.963206827640533,"Nematocera","AI10A04-B",3,"AI10A04"
"28143",2096.96826171875,2664.22021484375,2328.93237304688,2775.33618164062,0.9603311419487,"Nematocera","AI10A04-B",3,"AI10A04"
"29137",2207.53344726562,2645.05122375488,2370.97100830078,2821.14379882812,0.955887854099274,"Nematocera","AI10A04-B",3,"AI10A04"
"30128",3304.44927215576,1030.89672851562,3344.02680969238,1066.89031982422,0.941704213619232,"Brachycera","AI10A04-B",4,"AI10A04"
"31180",2950.82287597656,817.383850097656,3006.41319274902,877.12020111084,0.952163815498352,"Nematocera","AI10A04-B",4,"AI10A04"
"32157",4026.81280326843,1487.9020690918,4138.72290039062,1685.2331237793,0.951998472213745,"Nematocera","AI10A04-B",4,"AI10A04"
"33147",3514.88571166992,382.674896240234,3585.36120605469,423.640930175781,0.94967257976532,"Nematocera","AI10A04-B",4,"AI10A04"
"34130",521.019790649414,2780.42398071289,695.482330322266,2829.17486572266,0.939172208309174,"Nematocera","AI10A04-B",4,"AI10A04"
"35123",3402.27249145508,1767.78504943848,3490.40124511719,1880.89392089844,0.934995651245117,"Nematocera","AI10A04-B",4,"AI10A04"
"36108",2071.16818237305,1510.84118652344,2202.93843078613,1626.44442749023,0.931206107139587,"Nematocera","AI10A04-B",4,"AI10A04"
"37107",3143.23309326172,1314.78523254395,3297.31768798828,1501.32232666016,0.930580079555511,"Nematocera","AI10A04-B",4,"AI10A04"
"3897",3254.75987625122,480.056655883789,3365.45239257812,586.523574829102,0.916746973991394,"Nematocera","AI10A04-B",4,"AI10A04"
"3990",899.544105529785,736.703002929688,1008.74821472168,816.713439941406,0.915629148483276,"Nematocera","AI10A04-B",4,"AI10A04"
"4095",1248.6058883667,869.250923156738,1377.48960876465,1019.06471252441,0.910977602005005,"Nematocera","AI10A04-B",4,"AI10A04"
"42139",2276.08584594727,2646.36582946777,2375.75750732422,2780.72863769531,0.897920250892639,"Nematocera","AI10A04-B",4,"AI10A04"
"43127",3008.9732208252,1600.22504925728,3184.2529296875,1747.11022949219,0.892352819442749,"Nematocera","AI10A04-B",4,"AI10A04"
"4684",3438.05575561523,521.526382446289,3525.04058837891,664.582885742188,0.936753809452057,"Nematocera","AI10A04-B",5,"AI10A04"
"5082",3941.93969726562,454.618194580078,4067.54522705078,671.270568847656,0.920563757419586,"Nematocera","AI10A04-B",5,"AI10A04"
"51146",3470.15692138672,342.054473876953,3593.34951782227,424.029357910156,0.916732549667358,"Nematocera","AI10A04-B",5,"AI10A04"
"53124",2005.0751953125,1424.65661621094,2354.72021484375,1637.63275146484,0.910977721214294,"Nematocera","AI10A04-B",5,"AI10A04"
"5674",3175.89340209961,1318.57006835938,3251.92413330078,1493.06689453125,0.905834794044495,"Nematocera","AI10A04-B",5,"AI10A04"
"5975",3620.12377929688,2665.61596679688,3755.10009765625,2846.66384887695,0.874228775501251,"Nematocera","AI10A04-B",5,"AI10A04"
"6067",3779.74835205078,354.772369384766,3874.96618652344,446.86474609375,0.857207536697388,"Nematocera","AI10A04-B",5,"AI10A04"
"61142",3312.25588226318,1264.39625549316,3400.4183807373,1387.92826843262,0.852278590202332,"Nematocera","AI10A04-B",5,"AI10A04"
"11453",1233.2255859375,2600.36344909668,1295.4596862793,2786.73590087891,0.933470487594604,"Nematocera","AI12A02-A",1,"AI12A02"
"21064",2131.38781738281,691.690551757812,2224.45947265625,779.339904785156,0.927155196666718,"Nematocera","AI12A02-A",1,"AI12A02"
"5508",578.832702636719,149.605438232422,887.434020996094,321.385864257812,0.903657197952271,"Nematocera","AI12A02-A",2,"AI12A02"
"6466",3956.82446289062,3232.89086914062,4442.544921875,3413.38891601562,0.900416731834412,"Nematocera","AI12A02-A",2,"AI12A02"
"7407",708.587677001953,2333.34924316406,756.642211914062,2431.81610107422,0.895906507968903,"Nematocera","AI12A02-A",2,"AI12A02"
"8397",2794.23126220703,2188.89517211914,2836.19451904297,2261.3005065918,0.894672334194183,"Nematocera","AI12A02-A",2,"AI12A02"
"9383",1964.56967163086,296.839752197266,2002.47644042969,327.532379150391,0.876324713230133,"Nematocera","AI12A02-A",2,"AI12A02"
"10362",1509.67330932617,893.242065429688,1561.0221862793,931.582290649414,0.862997174263,"Nematocera","AI12A02-A",2,"AI12A02"
"11454",3946.68530273438,1148.4186706543,4292.3671875,1263.07690429688,0.960871279239655,"Nematocera","AI12A02-A",3,"AI12A02"
"12342",4056.72048950195,1145.65267944336,4191.29885864258,1266.85064697266,0.945731461048126,"Nematocera","AI12A02-A",4,"AI12A02"
"13346",1233.71740722656,2719.45584106445,1326.17848205566,2801.28817749023,0.914044141769409,"Nematocera","AI12A02-A",4,"AI12A02"
"14301",2794.09573364258,2186.53775024414,2835.8018913269,2349.6828918457,0.906272053718567,"Nematocera","AI12A02-A",4,"AI12A02"
"15289",1893.64855957031,1000.32977294922,1971.14294433594,1137.20935058594,0.902301847934723,"Nematocera","AI12A02-A",4,"AI12A02"
"16267",1549.55621337891,3122.06335449219,1623.07715797424,3268.35180664062,0.894470274448395,"Nematocera","AI12A02-A",4,"AI12A02"
"17262",4073.61695098877,3239.5341796875,4224.06616210938,3300,0.892188727855682,"Nematocera","AI12A02-A",4,"AI12A02"
"18248",1671.47735595703,1770.87452697754,1703.71794891357,1968.20953369141,0.934654235839844,"Coleoptera","AI12A02-A",5,"AI12A02"
"19232",3511.29901123047,2388.89428710938,3760.83779907227,2524.77649688721,0.926968991756439,"Coleoptera","AI12A02-A",5,"AI12A02"
"20226",3823.31881713867,588.234176635742,3968.26342773438,736.843170166016,0.953486561775208,"Hymenoptera","AI12A02-A",5,"AI12A02"
"21248",2777.83325195312,2119.08927154541,2862.66918945312,2333.06298828125,0.922617673873901,"Nematocera","AI12A02-A",5,"AI12A02"
"22208",1840.74755859375,878.951843261719,2117.7451171875,1343.31762695312,0.917253792285919,"Nematocera","AI12A02-A",5,"AI12A02"
"23181",2122.4736328125,675.885498046875,2230.46020507812,893.244934082031,0.8775834441185,"Nematocera","AI12A02-A",5,"AI12A02"
"24171",4116.54563140869,3196.59231567383,4213.88847351074,3341.83001708984,0.871190845966339,"Nematocera","AI12A02-A",5,"AI12A02"
"11455",3706.46440887451,2531.3243560791,3777.7110748291,2600.44937133789,0.96809846162796,"Nematocera","AI12A04-A",1,"AI12A04"
"21065",4148.67715454102,2956.43397396803,4220.96439361572,3022.58704376221,0.954230606555939,"Nematocera","AI12A04-A",1,"AI12A04"
"3804",1352.92272949219,1643.24682617188,1550.34289550781,1764.69873046875,0.943570613861084,"Nematocera","AI12A04-A",1,"AI12A04"
"4597",4081.49176025391,2031.3063583374,4149.50171279907,2165.39320373535,0.93552953004837,"Nematocera","AI12A04-A",1,"AI12A04"
"5509",3715.42358398438,179.213012695312,4010.23584651947,319.122131347656,0.934128165245056,"Nematocera","AI12A04-A",1,"AI12A04"
"6467",2818.67988204956,1085.31536865234,2870.87525939941,1116.78720092773,0.933659017086029,"Nematocera","AI12A04-A",1,"AI12A04"
"7408",2971.02391052246,2739.80587768555,3005.32043457031,2785.85797119141,0.933363497257233,"Nematocera","AI12A04-A",1,"AI12A04"
"9384",1168.03182983398,2105.68802642822,1231.24845695496,2217.78466796875,0.932115077972412,"Nematocera","AI12A04-A",1,"AI12A04"
"10363",2927.4326171875,95.6413650512695,3037.36108398438,192.010940551758,0.931859731674194,"Nematocera","AI12A04-A",1,"AI12A04"
"11456",3609.22143554688,693.888549804688,3692.15844726562,775.481811523438,0.931532979011536,"Nematocera","AI12A04-A",1,"AI12A04"
"12343",2241.55807495117,451.144157409668,2346.63677978516,534.682800292969,0.929693520069122,"Nematocera","AI12A04-A",1,"AI12A04"
"13347",3028.39321899414,2859.33685302734,3100.13302612305,2919.90265655518,0.927588939666748,"Nematocera","AI12A04-A",1,"AI12A04"
"15290",2654.73213195801,1222.20809555054,2768.54089355469,1300,0.924210429191589,"Nematocera","AI12A04-A",1,"AI12A04"
"16268",1251.91357421875,631.915405273438,1462.11193847656,785.367340087891,0.923972308635712,"Nematocera","AI12A04-A",1,"AI12A04"
"17263",1933.94937133789,3139.03750610352,1988.31362915039,3200.12927246094,0.922976970672607,"Nematocera","AI12A04-A",1,"AI12A04"
"18249",1406.15905761719,918.410873413086,1645.58349609375,1084.13049316406,0.921833872795105,"Nematocera","AI12A04-A",1,"AI12A04"
"19233",3822.85971069336,1955.78793334961,3898.83526611328,2065.8049621582,0.92098081111908,"Nematocera","AI12A04-A",1,"AI12A04"
"20227",2990.4443359375,1786.50769042969,3093.65698242188,1867.00183105469,0.920636415481567,"Nematocera","AI12A04-A",1,"AI12A04"
"21249",4268.52493286133,392.693634033203,4322.01527404785,452.164733886719,0.920477509498596,"Nematocera","AI12A04-A",1,"AI12A04"
"23182",3682.18725585938,1019.357421875,3860.36614990234,1131.18200683594,0.950317561626434,"Nematocera","AI12A04-A",2,"AI12A04"
"24172",3113.40673828125,765.653442382812,3335.82331848145,888.700744628906,0.935834586620331,"Nematocera","AI12A04-A",2,"AI12A04"
"25167",2009.11157226562,704.365020751953,2143.29443359375,802.51171875,0.934185862541199,"Nematocera","AI12A04-A",2,"AI12A04"
"26154",1162.40551757812,2109.45915985107,1345.29931640625,2223.91870117188,0.930656969547272,"Nematocera","AI12A04-A",2,"AI12A04"
"27147",3300.88873291016,2815.97033691406,3482.56958007812,2936.63745117188,0.92851310968399,"Nematocera","AI12A04-A",2,"AI12A04"
"30129",1732.52304077148,1573.74966430664,1783.4654083252,1632.97467041016,0.923260688781738,"Nematocera","AI12A04-A",2,"AI12A04"
"31181",1921.27185058594,3127.1474609375,2109.677734375,3226.658203125,0.918837904930115,"Nematocera","AI12A04-A",2,"AI12A04"
"32158",3973.72485351562,2530.77587890625,4067.64135742188,2664.55932617188,0.914012372493744,"Nematocera","AI12A04-A",2,"AI12A04"
"33148",1364.13124084473,667.227661132812,1402.27432250977,696.329406738281,0.913677275180817,"Nematocera","AI12A04-A",2,"AI12A04"
"37108",3324.46313476562,175.909866333008,3482.70458984375,316.091400146484,0.907682359218597,"Nematocera","AI12A04-A",2,"AI12A04"
"3898",1451.78295898438,1626.84118652344,1632.63427734375,1766.89855957031,0.900398910045624,"Nematocera","AI12A04-A",2,"AI12A04"
"3994",3910.35717773438,3046.0322265625,4032.41650390625,3215.478515625,0.899217367172241,"Nematocera","AI12A04-A",2,"AI12A04"
"41157",3991.95068359375,2706.89794921875,4086.166015625,2804.37133789062,0.896864235401154,"Nematocera","AI12A04-A",2,"AI12A04"
"4685",3604.30444335938,689.06787109375,3711.0849609375,970.786743164062,0.887208521366119,"Nematocera","AI12A04-A",2,"AI12A04"
"4872",4058.76174163818,2031.626953125,4238.67626953125,2302.83862304688,0.885623931884766,"Nematocera","AI12A04-A",2,"AI12A04"
"51147",2836.56449508667,336.266418457031,2922.94549560547,448.192451477051,0.874905586242676,"Nematocera","AI12A04-A",2,"AI12A04"
"53125",4161.0380859375,350.735443115234,4264.91552734375,443.377868652344,0.873400747776031,"Nematocera","AI12A04-A",2,"AI12A04"
"54105",1800.76501464844,2173.6396484375,1885.25500488281,2344.40356445312,0.870602071285248,"Nematocera","AI12A04-A",2,"AI12A04"
"5574",2785.93310546875,100.870300292969,3049.8388671875,277.640380859375,0.863656640052795,"Nematocera","AI12A04-A",2,"AI12A04"
"5675",1501.03759765625,596.910827636719,1649.2255859375,726.832702636719,0.857279300689697,"Nematocera","AI12A04-A",2,"AI12A04"
"5762",3798.38403320312,1760.51245117188,3950.04541015625,1867.79919433594,0.855904698371887,"Nematocera","AI12A04-A",2,"AI12A04"
"5861",3645.13061523438,1329.43054199219,3802.693359375,1455.79772949219,0.854952037334442,"Nematocera","AI12A04-A",2,"AI12A04"
"6068",1572.72180175781,565.148300170898,1637.69631958008,696.6904296875,0.853775143623352,"Nematocera","AI12A04-A",2,"AI12A04"
"61143",3799.64227294922,2854.34484863281,3875.51055908203,2906.86730957031,0.853718400001526,"Nematocera","AI12A04-A",2,"AI12A04"
"62125",1473.70751953125,911.700523376465,1652.75793457031,1038.89489746094,0.851106286048889,"Nematocera","AI12A04-A",2,"AI12A04"
"63110",2716.94616699219,1596.58404541016,2814.20281982422,1628.50702095032,0.847530722618103,"Nematocera","AI12A04-A",2,"AI12A04"
"6468",4082.34796142578,508.74063873291,4173.38502502441,617.486480712891,0.845684289932251,"Nematocera","AI12A04-A",2,"AI12A04"
"6559",1406.79769897461,395.367889404297,1453.54632568359,485.55859375,0.831015169620514,"Nematocera","AI12A04-A",2,"AI12A04"
"6861",3751.1171875,2481.099609375,3919.9482421875,2590.88549804688,0.953769624233246,"Nematocera","AI12A04-A",3,"AI12A04"
"6959",3684.021484375,1223.08728027344,3874.82730102539,1350.93188476562,0.951316714286804,"Nematocera","AI12A04-A",3,"AI12A04"
"71140",4284.03146362305,223.368759155273,4312.79579162598,255.677444458008,0.940884292125702,"Brachycera","AI12A04-A",4,"AI12A04"
"72128",4092.93249511719,2173.48498535156,4149.5106010437,2270.06393432617,0.953102767467499,"Nematocera","AI12A04-A",4,"AI12A04"
"7450",3694.8617477417,1242.55938720703,3808.14141845703,1381.32180786133,0.950439989566803,"Nematocera","AI12A04-A",4,"AI12A04"
"7550",1918.84722900391,867.003692626953,2015.15985107422,938.328796386719,0.950403988361359,"Nematocera","AI12A04-A",4,"AI12A04"
"7649",1425.34399414062,1539.353515625,1575.87924194336,1738.18579101562,0.945652782917023,"Nematocera","AI12A04-A",4,"AI12A04"
"7751",1807.27624511719,2161.04638671875,1890.29504394531,2248.40258789062,0.944796562194824,"Nematocera","AI12A04-A",4,"AI12A04"
"7844",1644.64354705811,2857.31089019775,1770.51724243164,2955.48391723633,0.938662171363831,"Nematocera","AI12A04-A",4,"AI12A04"
"7950",2224.19586181641,2194.28463745117,2284.61932373047,2240.73504638672,0.936031758785248,"Nematocera","AI12A04-A",4,"AI12A04"
"8045",1551.5634765625,926.697418212891,1638.63940429688,1027.72361755371,0.935642004013062,"Nematocera","AI12A04-A",4,"AI12A04"
"81123",3226.51425170898,764.488464355469,3404.73565673828,848.35400390625,0.935566782951355,"Nematocera","AI12A04-A",4,"AI12A04"
"82120",1503.94677734375,1518.52795410156,1858.57312011719,1675.48083496094,0.934825003147125,"Nematocera","AI12A04-A",4,"AI12A04"
"8398",3550.94833374023,1217.78436279297,3596.49743652344,1271.60967254639,0.931546807289124,"Nematocera","AI12A04-A",4,"AI12A04"
"8445",3782.09301757812,1024.36141967773,3864.84872436523,1104.49255371094,0.930030882358551,"Nematocera","AI12A04-A",4,"AI12A04"
"8544",1880.81274414062,1559.45556640625,2072.81915283203,1681.80918884277,0.92897891998291,"Nematocera","AI12A04-A",4,"AI12A04"
"8640",3302.47161102295,2816.80656051636,3357.76493835449,2862.3524055481,0.928957939147949,"Nematocera","AI12A04-A",4,"AI12A04"
"8746",2945.89585876465,105.999282836914,3003.33006286621,155.217010498047,0.928286969661713,"Nematocera","AI12A04-A",4,"AI12A04"
"8839",3937.60217285156,200.032852172852,4011.16156291962,315.161773681641,0.927766025066376,"Nematocera","AI12A04-A",4,"AI12A04"
"8938",3322.82609558105,245.713516235352,3372.71115112305,319.099914550781,0.927672564983368,"Nematocera","AI12A04-A",4,"AI12A04"
"9040",1344.03576660156,601.553100585938,1634.51928710938,728.043518066406,0.927504658699036,"Nematocera","AI12A04-A",4,"AI12A04"
"91121",3772.78088378906,2855.19131469727,3923.82974243164,2908.08305358887,0.926695287227631,"Nematocera","AI12A04-A",4,"AI12A04"
"9385",3633.97311401367,856.301162719727,3742.16117858887,1013.52012634277,0.924953937530518,"Nematocera","AI12A04-A",4,"AI12A04"
"9436",3010.45442199707,1787.78649902344,3044.18496704102,1838.80862426758,0.924906730651855,"Nematocera","AI12A04-A",4,"AI12A04"
"9537",4082.06845092773,491.516891479492,4138.4479598999,657.556854248047,0.924472510814667,"Nematocera","AI12A04-A",4,"AI12A04"
"9640",2930.43891906738,2738.57818603516,3086.95184326172,2851.4140625,0.921122848987579,"Nematocera","AI12A04-A",4,"AI12A04"
"9933",4255.4765625,1393.74145507812,4355.21197509766,1481.84545898438,0.919203579425812,"Nematocera","AI12A04-A",4,"AI12A04"
"10037",4108,337.423553466797,4231.69152832031,440.159515380859,0.914597511291504,"Nematocera","AI12A04-A",4,"AI12A04"
"101121",3658.87590789795,792.249542236328,3742.48764038086,834.009033203125,0.914427638053894,"Nematocera","AI12A04-A",4,"AI12A04"
"10364",3979.56039428711,2546.06544494629,4040.04284286499,2607.37431335449,0.912722527980804,"Nematocera","AI12A04-A",4,"AI12A04"
"10434",4185.81889343262,391.242614746094,4363.27217102051,541.341995239258,0.912230789661407,"Nematocera","AI12A04-A",4,"AI12A04"
"10539",3130.66259765625,1109.55801391602,3171.60455322266,1145.79791259766,0.911998629570007,"Nematocera","AI12A04-A",4,"AI12A04"
"10637",3708.03586578369,2534.22952270508,3814.98721313477,2665.9948425293,0.911054491996765,"Nematocera","AI12A04-A",4,"AI12A04"
"10734",3112.95962524414,1486.75726318359,3218.87114334106,1587.10043334961,0.910638034343719,"Nematocera","AI12A04-A",4,"AI12A04"
"10836",3937.74948120117,3060.85885620117,3991.14489746094,3121.3893737793,0.909889101982117,"Nematocera","AI12A04-A",4,"AI12A04"
"10930",3324.69637298584,2462.20670318604,3386.55364990234,2552.95219421387,0.907964408397675,"Nematocera","AI12A04-A",4,"AI12A04"
"110106",1134.77560424805,2055.11193847656,1263.32005310059,2278.46957397461,0.906707942485809,"Nematocera","AI12A04-A",4,"AI12A04"
"111120",1593.90899658203,558.796417236328,1650.46827697754,736.633880615234,0.906232178211212,"Nematocera","AI12A04-A",4,"AI12A04"
"113104",3305.61504364014,3040.53700256348,3431.7115020752,3204.66702270508,0.899394571781158,"Nematocera","AI12A04-A",4,"AI12A04"
"11457",3806.12763977051,1766.8591003418,3854.21171569824,1828.8455657959,0.897185564041138,"Nematocera","AI12A04-A",4,"AI12A04"
"11529",2638.97500610352,310.978088378906,2737.37371826172,368.328033447266,0.897081792354584,"Nematocera","AI12A04-A",4,"AI12A04"
"11629",4123.23097991943,2211.66157531738,4209.59226989746,2338.02752685547,0.896347522735596,"Nematocera","AI12A04-A",4,"AI12A04"
"11727",3659.34965515137,1363.19203186035,3737.36601257324,1446.18887329102,0.893504202365875,"Nematocera","AI12A04-A",4,"AI12A04"
"11932",1274.90103149414,1366.2613067627,1408.06942749023,1437.3571472168,0.893361926078796,"Nematocera","AI12A04-A",4,"AI12A04"
"12032",4015.45791625977,2723.54336547852,4076.1976852417,2791.31521606445,0.891832649707794,"Nematocera","AI12A04-A",4,"AI12A04"
"121117",3767.35874938965,335.919311523438,3825.66809082031,401.228576660156,0.887911796569824,"Nematocera","AI12A04-A",4,"AI12A04"
"122106",3423.74487304688,501.847839355469,3537.90646362305,611.647537231445,0.970071613788605,"Trichoptera","AI12A04-A",4,"AI12A04"
"12344",1799.67785644531,710.112365722656,2061.98608398438,939.514663696289,0.928286731243134,"Nematocera","AI12A04-A",5,"AI12A04"
"12631",1366.73022460938,1557.81982421875,1774.08020019531,1774.18774414062,0.925017476081848,"Nematocera","AI12A04-A",5,"AI12A04"
"12731",3615.59941768646,760.178375244141,3744.23480224609,874.576103210449,0.924984931945801,"Nematocera","AI12A04-A",5,"AI12A04"
"12930",3675.13916015625,2482.87841796875,3888.51928710938,2653.81030273438,0.924386084079742,"Nematocera","AI12A04-A",5,"AI12A04"
"13032",3741.8582611084,1221.00873565674,3819.61598205566,1321.91007995605,0.92305850982666,"Nematocera","AI12A04-A",5,"AI12A04"
"131116",2211.11306762695,198.90071105957,2361.67959594727,568.703002929688,0.920999705791473,"Nematocera","AI12A04-A",5,"AI12A04"
"132107",3295.86450195312,2410.14404296875,3682.54370117188,2613.48974609375,0.916995525360107,"Nematocera","AI12A04-A",5,"AI12A04"
"13434",2808.66528320312,294.789306640625,2929.05308532715,441.399291992188,0.915521442890167,"Nematocera","AI12A04-A",5,"AI12A04"
"13530",1484.71252441406,811.576049804688,1945.81140136719,1080.92517089844,0.913063585758209,"Nematocera","AI12A04-A",5,"AI12A04"
